"NUMERO_OS";"DATA_ABERTURA_OS";"DATA_ENCERRAMENTO_OS";"MEIO_SOLICITACAO";"CIDADE";"BAIRRO";"QUANTIDADE_REITERACAO";"DIAMETRO_REDE"
41562193;"10/08/2017";"22/09/2017";6;CAMARAGIBE;VILA DA INABI;0;20
41498649;"28/07/2017";"04/08/2017";6;CAMARAGIBE;VILA DA INABI;0;20
40504127;"04/01/2017";"06/01/2017";6;CAMARAGIBE;VILA DA INABI;0;25
41810684;"04/10/2017";"11/10/2017";6;CAMARAGIBE;VILA DA INABI;0;20
41516443;"01/08/2017";"01/08/2017";6;CAMARAGIBE;VIANA;0;25
41509534;"31/07/2017";"01/08/2017";6;CAMARAGIBE;VIANA;0;25
40773349;"20/02/2017";"22/02/2017";6;CAMARAGIBE;VIANA;0;20
40543444;"11/01/2017";"11/01/2017";4;CAMARAGIBE;VIANA;0;600
40496028;"03/01/2017";"05/01/2017";6;CAMARAGIBE;VIANA;0;300
42237338;"22/12/2017";"26/12/2017";6;CAMARAGIBE;VIANA;0;1
41525906;"03/08/2017";"21/09/2017";1;CAMARAGIBE;UR-07 VARZEA;0;100
41525931;"03/08/2017";"03/08/2017";1;CAMARAGIBE;UR-07 VARZEA;0;20
40888848;"20/03/2017";"03/08/2017";1;CAMARAGIBE;UR-07 VARZEA;0;150
40782218;"21/02/2017";"22/02/2017";6;CAMARAGIBE;UR-07 VARZEA;0;1
40746287;"16/02/2017";"21/02/2017";6;CAMARAGIBE;UR-07 VARZEA;0;25
40574744;"19/01/2017";"26/01/2017";6;CAMARAGIBE;UR-07 VARZEA;1;1
40788189;"22/02/2017";"22/02/2017";6;CAMARAGIBE;UR-07 VARZEA;0;25
40787743;"22/02/2017";"22/02/2017";6;CAMARAGIBE;UR-07 VARZEA;0;25
40787946;"22/02/2017";"14/03/2017";6;CAMARAGIBE;UR-07 VARZEA;0;1
40683760;"07/02/2017";"22/02/2017";6;CAMARAGIBE;UR-07 VARZEA;0;20
40843124;"09/03/2017";"09/03/2017";6;CAMARAGIBE;TIMBI;0;25
41582828;"15/08/2017";"28/08/2017";4;CAMARAGIBE;TIMBI;0;200
40817620;"07/03/2017";"07/03/2017";6;CAMARAGIBE;TIMBI;0;25
41612540;"24/08/2017";"28/08/2017";4;CAMARAGIBE;TIMBI;0;100
40691727;"08/02/2017";"10/02/2017";6;CAMARAGIBE;TIMBI;0;1
40691727;"08/02/2017";"10/02/2017";6;CAMARAGIBE;TIMBI;0;7
42233660;"22/12/2017";"27/12/2017";6;CAMARAGIBE;TIMBI;0;1
41522823;"02/08/2017";"28/08/2017";6;CAMARAGIBE;TIMBI;0;1
41369998;"10/07/2017";"20/07/2017";6;CAMARAGIBE;TIMBI;0;1
40736893;"14/02/2017";"16/02/2017";4;CAMARAGIBE;TIMBI;0;60
40668993;"03/02/2017";"06/02/2017";6;CAMARAGIBE;TIMBI;0;1
41517557;"02/08/2017";"08/08/2017";6;CAMARAGIBE;TIMBI;0;20
41568907;"11/08/2017";"26/03/2018";6;CAMARAGIBE;TIMBI;1;1
41553028;"09/08/2017";"22/08/2017";6;CAMARAGIBE;TIMBI;0;1
41549079;"09/08/2017";"25/08/2017";6;CAMARAGIBE;TIMBI;0;1
41549124;"09/08/2017";"09/08/2017";6;CAMARAGIBE;TIMBI;0;20
41548410;"09/08/2017";"09/08/2017";6;CAMARAGIBE;TIMBI;0;60
41549296;"09/08/2017";"09/08/2017";6;CAMARAGIBE;TIMBI;0;20
40817319;"07/03/2017";"09/03/2017";6;CAMARAGIBE;TIMBI;3;25
41863668;"14/10/2017";"17/10/2017";6;CAMARAGIBE;TIMBI;0;60
41872905;"17/10/2017";"20/10/2017";6;CAMARAGIBE;TIMBI;0;1
42057263;"17/11/2017";"28/02/2018";6;CAMARAGIBE;TIMBI;0;1
41689354;"05/09/2017";"05/09/2017";4;CAMARAGIBE;TIMBI;0;20
41188929;"25/05/2017";"01/06/2017";1;CAMARAGIBE;TIMBI;1;150
41608881;"22/08/2017";"31/08/2017";6;CAMARAGIBE;TIMBI;0;200
40797528;"24/02/2017";"24/02/2017";6;CAMARAGIBE;TIMBI;0;20
40797878;"24/02/2017";"09/03/2017";6;CAMARAGIBE;TIMBI;0;1
40793028;"23/02/2017";"24/02/2017";6;CAMARAGIBE;TIMBI;0;20
41106177;"11/05/2017";"23/01/2018";6;CAMARAGIBE;TIMBI;1;1
40561897;"13/01/2017";"25/04/2017";6;CAMARAGIBE;TIMBI;1;100
42209346;"18/12/2017";"19/04/2018";1;CAMARAGIBE;TIMBI;0;1
41903252;"23/10/2017";"30/10/2017";1;CAMARAGIBE;TIMBI;0;85
41968283;"30/10/2017";"01/11/2017";1;CAMARAGIBE;TIMBI;0;1
40746964;"17/02/2017";"20/02/2017";6;CAMARAGIBE;TIMBI;0;75
40733303;"14/02/2017";"16/02/2017";6;CAMARAGIBE;TIMBI;0;20
40747423;"17/02/2017";"20/02/2017";1;CAMARAGIBE;TIMBI;0;32
41698264;"11/09/2017";"14/09/2017";6;CAMARAGIBE;TIMBI;1;20
41531461;"04/08/2017";"22/08/2017";4;CAMARAGIBE;TIMBI;2;100
41437815;"24/07/2017";"08/08/2017";1;CAMARAGIBE;TIMBI;0;40
41848217;"11/10/2017";"17/10/2017";6;CAMARAGIBE;TIMBI;0;40
41719809;"18/09/2017";"22/09/2017";6;CAMARAGIBE;TIMBI;0;100
40932769;"28/03/2017";"12/04/2017";6;CAMARAGIBE;TIMBI;0;100
42228690;"21/12/2017";"22/12/2017";1;CAMARAGIBE;TIMBI;0;1
41474668;"25/07/2017";"17/08/2017";6;CAMARAGIBE;TIMBI;0;100
41367650;"07/07/2017";"07/07/2017";1;CAMARAGIBE;TIMBI;0;20
41366974;"07/07/2017";"07/07/2017";1;CAMARAGIBE;TIMBI;0;20
41367456;"07/07/2017";"07/07/2017";1;CAMARAGIBE;TIMBI;0;20
41531421;"04/08/2017";"17/08/2017";1;CAMARAGIBE;TIMBI;0;1
41368209;"07/07/2017";"07/07/2017";1;CAMARAGIBE;TIMBI;0;20
41146605;"22/05/2017";"07/07/2017";1;CAMARAGIBE;TIMBI;0;60
41366375;"07/07/2017";"07/07/2017";1;CAMARAGIBE;TIMBI;0;20
41368347;"07/07/2017";"07/07/2017";1;CAMARAGIBE;TIMBI;0;20
40622843;"26/01/2017";"30/01/2017";4;CAMARAGIBE;TIMBI;0;1
41217435;"01/06/2017";"07/06/2017";1;CAMARAGIBE;TIMBI;2;1
41058017;"27/04/2017";"01/06/2017";1;CAMARAGIBE;TIMBI;2;25
41296404;"26/06/2017";"11/08/2017";6;CAMARAGIBE;TIMBI;0;150
42187313;"12/12/2017";"12/12/2017";6;CAMARAGIBE;TIMBI;0;1
40675549;"06/02/2017";"07/02/2017";4;CAMARAGIBE;TIMBI;0;1
41630737;"28/08/2017";"11/09/2017";6;CAMARAGIBE;TIMBI;1;20
42253516;"26/12/2017";"28/12/2017";4;CAMARAGIBE;TIMBI;0;100
42204933;"15/12/2017";"18/12/2017";1;CAMARAGIBE;TIMBI;0;1
41592767;"17/08/2017";"17/08/2017";4;CAMARAGIBE;TIMBI;0;25
41584723;"15/08/2017";"24/08/2017";6;CAMARAGIBE;TIMBI;0;100
41677231;"01/09/2017";"23/01/2018";6;CAMARAGIBE;TIMBI;0;1
40658632;"31/01/2017";"01/02/2017";6;CAMARAGIBE;TIMBI;0;1
41364798;"06/07/2017";"20/07/2017";1;CAMARAGIBE;TIMBI;0;1
40850688;"09/03/2017";"10/03/2017";6;CAMARAGIBE;TIMBI;0;20
40851516;"10/03/2017";"13/03/2017";6;CAMARAGIBE;TIMBI;0;1
40658197;"31/01/2017";"06/02/2017";6;CAMARAGIBE;TIMBI;0;1
40802395;"02/03/2017";"03/03/2017";1;CAMARAGIBE;TIMBI;0;20
40804729;"03/03/2017";"03/03/2017";1;CAMARAGIBE;TIMBI;0;20
40661843;"01/02/2017";"07/02/2017";6;CAMARAGIBE;TIMBI;1;1
41096610;"09/05/2017";"24/05/2017";6;CAMARAGIBE;TIMBI;0;1
41811868;"04/10/2017";"10/10/2017";1;CAMARAGIBE;TIMBI;0;20
41630553;"28/08/2017";"05/09/2017";6;CAMARAGIBE;TIMBI;4;32
41677894;"01/09/2017";"07/10/2017";6;CAMARAGIBE;TIMBI;0;32
41533867;"07/08/2017";"11/09/2017";6;CAMARAGIBE;TIMBI;0;32
41695328;"11/09/2017";"11/09/2017";6;CAMARAGIBE;TIMBI;0;20
41695478;"11/09/2017";"11/09/2017";6;CAMARAGIBE;TIMBI;0;20
40792478;"23/02/2017";"04/03/2017";4;CAMARAGIBE;TIMBI;0;7.4
40809693;"05/03/2017";"06/03/2017";4;CAMARAGIBE;TIMBI;0;1
40759658;"19/02/2017";"02/03/2017";6;CAMARAGIBE;TIMBI;0;1
40806441;"03/03/2017";"13/03/2017";6;CAMARAGIBE;TIMBI;0;1
41553718;"09/08/2017";"09/08/2017";6;CAMARAGIBE;TIMBI;0;20
41553992;"09/08/2017";"09/08/2017";6;CAMARAGIBE;TIMBI;0;20
41534960;"07/08/2017";"09/08/2017";6;CAMARAGIBE;TIMBI;0;60
41553583;"09/08/2017";"09/08/2017";6;CAMARAGIBE;TIMBI;0;20
41608884;"22/08/2017";"23/08/2017";6;CAMARAGIBE;TIMBI;0;100
41576964;"14/08/2017";"25/08/2017";4;CAMARAGIBE;TIMBI;0;100
41630544;"28/08/2017";"28/08/2017";4;CAMARAGIBE;TIMBI;0;1
41811747;"04/10/2017";"10/10/2017";1;CAMARAGIBE;TIMBI;0;32
41128548;"18/05/2017";"06/07/2017";6;CAMARAGIBE;TIMBI;2;20
41526360;"03/08/2017";"03/08/2017";4;CAMARAGIBE;TIMBI;0;20
41526471;"03/08/2017";"03/08/2017";4;CAMARAGIBE;TIMBI;0;20
41800862;"02/10/2017";"03/10/2017";6;CAMARAGIBE;TIMBI;1;60
41806525;"03/10/2017";"03/10/2017";6;CAMARAGIBE;TIMBI;1;60
41806402;"03/10/2017";"03/10/2017";6;CAMARAGIBE;TIMBI;1;20
40504682;"04/01/2017";"09/02/2017";4;CAMARAGIBE;TIMBI;0;32
40701852;"09/02/2017";"15/02/2017";4;CAMARAGIBE;TIMBI;0;1
41603685;"21/08/2017";"05/09/2017";6;CAMARAGIBE;TIMBI;1;20
41683959;"04/09/2017";"04/09/2017";1;CAMARAGIBE;TIMBI;0;20
41677499;"01/09/2017";"04/09/2017";1;CAMARAGIBE;TIMBI;0;32
40521335;"05/01/2017";"27/01/2017";6;CAMARAGIBE;TIMBI;3;1
40635933;"27/01/2017";"27/01/2017";6;CAMARAGIBE;TIMBI;3;1
40738259;"15/02/2017";"15/02/2017";6;CAMARAGIBE;TIMBI;0;25
40709797;"10/02/2017";"15/02/2017";4;CAMARAGIBE;TIMBI;0;1
41378420;"12/07/2017";"12/07/2017";4;CAMARAGIBE;TABATINGA BAIXA;0;60
41377626;"11/07/2017";"12/07/2017";4;CAMARAGIBE;TABATINGA BAIXA;0;60
41378710;"12/07/2017";"12/07/2017";4;CAMARAGIBE;TABATINGA BAIXA;0;60
41377300;"11/07/2017";"11/07/2017";4;CAMARAGIBE;TABATINGA BAIXA;0;20
41376606;"11/07/2017";"11/07/2017";4;CAMARAGIBE;TABATINGA BAIXA;0;60
41287295;"22/06/2017";"11/07/2017";1;CAMARAGIBE;TABATINGA BAIXA;0;60
41377429;"11/07/2017";"11/07/2017";4;CAMARAGIBE;TABATINGA BAIXA;0;20
41331464;"29/06/2017";"02/09/2017";6;CAMARAGIBE;TABATINGA BAIXA;2;150
41683990;"04/09/2017";"17/02/2018";6;CAMARAGIBE;TABATINGA BAIXA;2;1
41609683;"23/08/2017";"11/10/2017";1;CAMARAGIBE;TABATINGA;1;1
41726783;"19/09/2017";"19/09/2017";6;CAMARAGIBE;TABATINGA;0;20
41701559;"12/09/2017";"19/09/2017";6;CAMARAGIBE;TABATINGA;0;20
40876788;"15/03/2017";"17/03/2017";6;CAMARAGIBE;TABATINGA;0;60
40875990;"15/03/2017";"15/03/2017";6;CAMARAGIBE;TABATINGA;0;25
41846268;"11/10/2017";"11/10/2017";6;CAMARAGIBE;TABATINGA;0;1
41606222;"22/08/2017";"23/08/2017";6;CAMARAGIBE;TABATINGA;0;20
41609330;"23/08/2017";"23/08/2017";6;CAMARAGIBE;TABATINGA;0;20
41679582;"01/09/2017";"02/09/2017";1;CAMARAGIBE;TABATINGA;0;150
41010876;"22/04/2017";"24/05/2017";6;CAMARAGIBE;TABATINGA;0;1
40708476;"10/02/2017";"10/08/2017";6;CAMARAGIBE;TABATINGA;0;1
40961093;"06/04/2017";"11/04/2017";1;CAMARAGIBE;TABATINGA;0;60
40742195;"16/02/2017";"21/02/2017";6;CAMARAGIBE;TABATINGA;2;60
40784452;"21/02/2017";"21/02/2017";6;CAMARAGIBE;TABATINGA;2;20
40720735;"13/02/2017";"13/02/2017";1;CAMARAGIBE;TABATINGA;0;60
41137026;"19/05/2017";"19/05/2017";4;CAMARAGIBE;SITIO AREINHA;0;60
40815823;"07/03/2017";"27/03/2017";6;CAMARAGIBE;SITIO AREINHA;0;100
41760393;"25/09/2017";"25/09/2017";4;CAMARAGIBE;ROSA SELVAGEM;0;150
41836106;"10/10/2017";"23/01/2018";4;CAMARAGIBE;ROSA SELVAGEM;0;150
41701610;"12/09/2017";"25/09/2017";4;CAMARAGIBE;ROSA SELVAGEM;0;150
40965191;"06/04/2017";"11/04/2017";1;CAMARAGIBE;ROSA SELVAGEM;0;75
40978813;"11/04/2017";"19/04/2017";1;CAMARAGIBE;ROSA SELVAGEM;0;100
40491622;"02/01/2017";"25/01/2017";6;CAMARAGIBE;ROSA SELVAGEM;0;1
40842832;"09/03/2017";"11/03/2017";1;CAMARAGIBE;ROSA SELVAGEM;3;1
40811869;"06/03/2017";"07/03/2017";6;CAMARAGIBE;ROSA SELVAGEM;0;25
41495352;"27/07/2017";"01/08/2017";6;CAMARAGIBE;PONTE DO SAL;0;25
41515007;"01/08/2017";"19/09/2017";6;CAMARAGIBE;PONTE DO SAL;1;100
42062199;"20/11/2017";"20/11/2017";6;CAMARAGIBE;PONTE DO SAL;0;1
42061985;"20/11/2017";"20/11/2017";6;CAMARAGIBE;PONTE DO SAL;0;1
42024831;"09/11/2017";"20/11/2017";6;CAMARAGIBE;PONTE DO SAL;0;1
41731910;"20/09/2017";"20/09/2017";6;CAMARAGIBE;LOTEAMENTO SAO PEDRO;0;25
41723665;"19/09/2017";"20/09/2017";6;CAMARAGIBE;LOTEAMENTO SAO PEDRO;0;60
41296258;"26/06/2017";"30/06/2017";6;CAMARAGIBE;LOTEAMENTO NAZARE;0;32
41786805;"27/09/2017";"27/09/2017";6;CAMARAGIBE;LOTEAMENTO NAZARE;0;20
41786792;"27/09/2017";"11/10/2017";6;CAMARAGIBE;LOTEAMENTO NAZARE;0;1
41768555;"26/09/2017";"27/09/2017";6;CAMARAGIBE;LOTEAMENTO NAZARE;0;20
40673168;"06/02/2017";"09/02/2017";4;CAMARAGIBE;LOTEAMENTO NAZARE;0;1
40714553;"10/02/2017";"13/02/2017";1;CAMARAGIBE;LOTEAMENTO NAZARE;0;20
41561990;"10/08/2017";"22/09/2017";6;CAMARAGIBE;LOTEAMENTO NAZARE;0;20
42013215;"06/11/2017";"17/11/2017";4;CAMARAGIBE;LOTEAMENTO NAZARE;0;1
42012745;"06/11/2017";"17/11/2017";4;CAMARAGIBE;LOTEAMENTO NAZARE;0;1
40974054;"10/04/2017";"18/07/2017";1;CAMARAGIBE;LOTEAMENTO NAZARE;1;60
41667516;"30/08/2017";"22/09/2017";6;CAMARAGIBE;LOTEAMENTO NAZARE;3;20
41686318;"05/09/2017";"05/09/2017";4;CAMARAGIBE;JOAO PAULO II;0;32
41682087;"04/09/2017";"04/09/2017";6;CAMARAGIBE;JOAO PAULO II;0;20
41610939;"23/08/2017";"04/09/2017";6;CAMARAGIBE;JOAO PAULO II;0;60
41970537;"30/10/2017";"22/11/2017";6;CAMARAGIBE;JARDIM TERESOPOLIS;1;1
41611252;"23/08/2017";"23/08/2017";1;CAMARAGIBE;JARDIM PRIMAVERA;0;20
41605452;"22/08/2017";"23/08/2017";1;CAMARAGIBE;JARDIM PRIMAVERA;0;60
41541232;"08/08/2017";"09/08/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;1
41593800;"18/08/2017";"18/08/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;20
41563182;"10/08/2017";"21/09/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;1
42059227;"18/11/2017";"23/12/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;1
41594143;"18/08/2017";"18/08/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;20
41541212;"08/08/2017";"09/08/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;1;1
40818617;"07/03/2017";"11/03/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;1
40653518;"30/01/2017";"31/01/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;1
41233306;"06/06/2017";"06/06/2017";1;CAMARAGIBE;JARDIM PRIMAVERA;2;100
40572067;"18/01/2017";"06/06/2017";1;CAMARAGIBE;JARDIM PRIMAVERA;2;100
40922272;"27/03/2017";"29/03/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;100
42272275;"28/12/2017";"01/03/2018";1;CAMARAGIBE;JARDIM PRIMAVERA;0;1
41657720;"30/08/2017";"31/08/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;200
41785946;"27/09/2017";"10/10/2017";11;CAMARAGIBE;JARDIM PRIMAVERA;0;1
41594585;"18/08/2017";"18/08/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;3;20
42286171;"28/12/2017";"06/01/2018";6;CAMARAGIBE;JARDIM PRIMAVERA;0;1
42251860;"23/12/2017";"28/12/2017";1;CAMARAGIBE;JARDIM PRIMAVERA;0;1
41240406;"08/06/2017";"14/06/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;1;100
40736890;"14/02/2017";"15/02/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;1
41651274;"29/08/2017";"30/08/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;100
41563787;"10/08/2017";"10/08/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;20
41612011;"23/08/2017";"23/08/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;20
41611994;"23/08/2017";"20/09/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;150
41582556;"15/08/2017";"23/08/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;60
41690866;"06/09/2017";"10/10/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;1
41957185;"27/10/2017";"03/11/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;1
40794313;"23/02/2017";"02/03/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;6.3
42065463;"21/11/2017";"22/12/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;2;100
41596015;"18/08/2017";"10/10/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;1
42012950;"06/11/2017";"06/11/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;2;11
40779428;"21/02/2017";"22/02/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;20
41412008;"18/07/2017";"18/07/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;63
41412253;"18/07/2017";"18/07/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;25
41692766;"06/09/2017";"06/09/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;20
41692059;"06/09/2017";"06/09/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;20
41692540;"06/09/2017";"06/09/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;20
41637436;"28/08/2017";"06/09/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;60
41384672;"13/07/2017";"15/07/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;25
40672608;"03/02/2017";"06/02/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;1
40962091;"06/04/2017";"30/05/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;1
41562830;"10/08/2017";"29/03/2018";4;CAMARAGIBE;JARDIM PRIMAVERA;0;1
41561935;"10/08/2017";"10/08/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;60
41582585;"15/08/2017";"06/09/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;60
40761753;"20/02/2017";"13/03/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;3;1
41564687;"10/08/2017";"30/08/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;1
41565003;"10/08/2017";"10/08/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;20
41565438;"10/08/2017";"10/08/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;20
41563073;"10/08/2017";"10/08/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;60
41564720;"10/08/2017";"10/08/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;20
40725597;"13/02/2017";"17/02/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;1
40744069;"16/02/2017";"16/02/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;20
40780229;"21/02/2017";"21/02/2017";1;CAMARAGIBE;JARDIM PRIMAVERA;0;20
40565951;"16/01/2017";"21/02/2017";1;CAMARAGIBE;JARDIM PRIMAVERA;0;20
40780377;"21/02/2017";"21/02/2017";1;CAMARAGIBE;JARDIM PRIMAVERA;0;25
40780460;"21/02/2017";"21/02/2017";1;CAMARAGIBE;JARDIM PRIMAVERA;0;20
40734424;"14/02/2017";"02/03/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;32
40576718;"19/01/2017";"25/01/2017";11;CAMARAGIBE;JARDIM PRIMAVERA;0;20
40648307;"29/01/2017";"31/01/2017";11;CAMARAGIBE;JARDIM PRIMAVERA;0;1
40807261;"03/03/2017";"03/03/2017";4;CAMARAGIBE;JARDIM PRIMAVERA;0;20
40720602;"12/02/2017";"14/02/2017";1;CAMARAGIBE;JARDIM PRIMAVERA;3;1
40708527;"10/02/2017";"13/02/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;1
40779076;"21/02/2017";"22/02/2017";6;CAMARAGIBE;JARDIM PRIMAVERA;0;75
41541159;"08/08/2017";"09/08/2017";1;CAMARAGIBE;JARDIM PRIMAVERA;0;1
40805029;"03/03/2017";"09/03/2017";4;CAMARAGIBE;CORREGO DO BURRO;0;1
40733716;"14/02/2017";"14/02/2017";6;CAMARAGIBE;CORREGO DO BURRO;0;0.63
41233894;"07/06/2017";"08/06/2017";1;CAMARAGIBE;CORREGO DO BURRO;0;25
41590961;"17/08/2017";"27/09/2017";1;CAMARAGIBE;CORREGO DO BURRO;1;32
41749251;"21/09/2017";"23/09/2017";6;CAMARAGIBE;CELEIRO;0;20
40812296;"06/03/2017";"06/03/2017";6;CAMARAGIBE;CELEIRO;0;1
41695736;"11/09/2017";"23/09/2017";1;CAMARAGIBE;BURRIONE;0;20
41717907;"17/09/2017";"04/04/2018";6;CAMARAGIBE;BURRIONE;0;1
40875172;"15/03/2017";"23/03/2017";4;CAMARAGIBE;BURRALHO;0;1.5
40874807;"14/03/2017";"14/03/2017";4;CAMARAGIBE;BURRALHO;0;150
40531594;"09/01/2017";"16/01/2017";4;CAMARAGIBE;BAIRRO NOVO;0;1
41599007;"21/08/2017";"24/08/2017";1;CAMARAGIBE;BAIRRO NOVO;1;60
41614034;"24/08/2017";"24/08/2017";1;CAMARAGIBE;BAIRRO NOVO;1;60
41614703;"24/08/2017";"24/08/2017";1;CAMARAGIBE;BAIRRO NOVO;1;20
41248665;"12/06/2017";"21/06/2017";6;CAMARAGIBE;BAIRRO NOVO;0;63
40880629;"16/03/2017";"17/07/2017";1;CAMARAGIBE;BAIRRO NOVO;0;25
41920216;"25/10/2017";"27/10/2017";8;CAMARAGIBE;BAIRRO NOVO;0;20
41590396;"17/08/2017";"03/05/2018";8;CAMARAGIBE;BAIRRO NOVO;0;1
41820755;"05/10/2017";"10/10/2017";6;CAMARAGIBE;BAIRRO NOVO;1;1
40579932;"22/01/2017";"26/01/2017";6;CAMARAGIBE;BAIRRO NOVO;0;1
41276923;"20/06/2017";"04/07/2017";1;CAMARAGIBE;BAIRRO NOVO;0;85
42224323;"19/12/2017";"22/02/2018";6;CAMARAGIBE;BAIRRO NOVO;0;1
41810956;"04/10/2017";"05/10/2017";6;CAMARAGIBE;BAIRRO NOVO;1;85
41820180;"05/10/2017";"05/10/2017";6;CAMARAGIBE;BAIRRO NOVO;1;20
41863709;"14/10/2017";"14/10/2017";6;CAMARAGIBE;BAIRRO NOVO;1;1
41831757;"09/10/2017";"10/10/2017";6;CAMARAGIBE;BAIRRO NOVO;1;20
42225753;"20/12/2017";"13/01/2018";1;CAMARAGIBE;BAIRRO NOVO;1;1
41673186;"31/08/2017";"01/09/2017";1;CAMARAGIBE;BAIRRO NOVO;0;25
40882119;"16/03/2017";"17/03/2017";6;CAMARAGIBE;BAIRRO NOVO;0;100
41280777;"21/06/2017";"22/06/2017";6;CAMARAGIBE;BAIRRO NOVO;1;20
41285874;"22/06/2017";"22/06/2017";6;CAMARAGIBE;BAIRRO NOVO;1;110
41246353;"12/06/2017";"21/06/2017";6;CAMARAGIBE;BAIRRO NOVO;1;60
42228310;"20/12/2017";"22/02/2018";6;CAMARAGIBE;BAIRRO NOVO;0;1
42054210;"16/11/2017";"21/11/2017";1;CAMARAGIBE;BAIRRO NOVO;0;1
42132053;"29/11/2017";"22/02/2018";6;CAMARAGIBE;BAIRRO NOVO;0;1
41771526;"26/09/2017";"07/10/2017";6;CAMARAGIBE;BAIRRO NOVO;0;1
41568297;"11/08/2017";"26/09/2017";6;CAMARAGIBE;BAIRRO NOVO;0;20
41238743;"08/06/2017";"08/06/2017";6;CAMARAGIBE;BAIRRO NOVO;1;1
41216307;"31/05/2017";"08/06/2017";6;CAMARAGIBE;BAIRRO NOVO;1;75
40817791;"07/03/2017";"07/03/2017";6;CAMARAGIBE;BAIRRO NOVO;0;1
40829265;"07/03/2017";"11/03/2017";6;CAMARAGIBE;BAIRRO NOVO;0;1
42285892;"28/12/2017";"13/01/2018";6;CAMARAGIBE;BAIRRO NOVO;1;1
40928687;"27/03/2017";"06/04/2017";1;CAMARAGIBE;BAIRRO NOVO;0;100
41751941;"22/09/2017";"07/10/2017";1;CAMARAGIBE;BAIRRO NOVO;0;1
40784514;"21/02/2017";"22/02/2017";6;CAMARAGIBE;BAIRRO NOVO;0;1
41207591;"28/05/2017";"02/06/2017";6;CAMARAGIBE;BAIRRO NOVO;2;63
40891209;"21/03/2017";"24/03/2017";6;CAMARAGIBE;BAIRRO NOVO;0;0.25
40756178;"17/02/2017";"28/03/2017";6;CAMARAGIBE;BAIRRO NOVO;0;100
41396839;"14/07/2017";"14/07/2017";6;CAMARAGIBE;BAIRRO NOVO;0;20
41378623;"12/07/2017";"14/07/2017";6;CAMARAGIBE;BAIRRO NOVO;0;20
40648343;"29/01/2017";"30/01/2017";1;CAMARAGIBE;BAIRRO NOVO;4;1
41063973;"28/04/2017";"17/05/2017";1;CAMARAGIBE;BAIRRO NOVO;0;1
41303846;"27/06/2017";"29/06/2017";6;CAMARAGIBE;BAIRRO NOVO;0;20
40496769;"03/01/2017";"05/01/2017";6;CAMARAGIBE;BAIRRO NOVO;2;20
42227381;"20/12/2017";"21/02/2018";6;CAMARAGIBE;BAIRRO NOVO;1;1
41672633;"31/08/2017";"12/09/2017";6;CAMARAGIBE;BAIRRO NOVO;2;25
